season,team,offensive_plays,offensive_epa,successful_plays,interceptions,fumbles_lost,offensive_turnovers,red_zone_trips,red_zone_td,EPA_per_play_off,Success_rate_off,Turnover_rate_off,RedZone_TD_pct_off,defensive_plays,defensive_epa_allowed,dropbacks_faced,pressures,takeaways,third_down_plays,third_down_stops,Def_EPA_per_play,Pressure_rate_def,Takeaway_rate_def,Third_down_stop_rate_def,third_down_attempts,third_down_conversions,penalties,penalty_yards,Third_down_conv_pct,games_played,close_games,close_game_wins,Close_game_win_pct,Penalty_yards_per_game,qb_epa,qb_dropbacks,qb_turnovers,sacks_taken,pressures_faced,QB_EPA_per_play,QB_turnover_rate,Pressure_to_sack_rate
2010,JAX,1008,16.20186543562077,450,21.0,9.0,30.0,45,30,0.01607327920200473,0.44642857142857145,0.02976190476190476,0.6666666666666666,940,115.08118106959795,530,66,17,188,110,0.1224267883719127,0.12452830188679245,0.018085106382978722,0.5851063829787234,201,81,13.0,166.0,0.40298507462686567,16.0,7.0,5.0,0.7142857142857143,10.375,18.812894672672954,397,18,32.0,86,0.04738764401177067,0.04534005037783375,0.37209302325581395
2010,KC,1091,16.10876417613214,455,11.0,8.0,19.0,53,33,0.014765136733393346,0.41704857928505956,0.017415215398716773,0.6226415094339622,1090,-18.780798299360605,655,89,22,237,144,-0.017230090182899636,0.13587786259541984,0.02018348623853211,0.6075949367088608,231,85,17.0,225.0,0.36796536796536794,17.0,6.0,4.0,0.6666666666666666,13.235294117647058,49.35575739485147,494,14,29.0,73,0.09991044007054954,0.02834008097165992,0.3972602739726027
2010,LA,1041,-107.32519488351923,395,15.0,4.0,19.0,54,21,-0.10309816991692529,0.3794428434197887,0.01825168107588857,0.3888888888888889,1006,-55.170943413209336,613,93,24,217,143,-0.05484189206084427,0.15171288743882544,0.02385685884691849,0.6589861751152074,234,79,16.0,207.0,0.33760683760683763,,,,,,-50.45577812113499,621,18,34.0,77,-0.08124924013065216,0.028985507246376812,0.44155844155844154
2010,LAC,1033,105.01244183225165,458,13.0,14.0,27.0,61,34,0.1016577365268651,0.44336882865440463,0.026137463697967087,0.5573770491803278,929,-106.82894519416435,534,59,23,207,133,-0.11499348244797024,0.1104868913857678,0.024757804090419805,0.642512077294686,204,92,14.0,175.0,0.45098039215686275,,,,,,150.35508241540893,579,20,38.0,71,0.25968062593334873,0.03454231433506045,0.5352112676056338
2010,LV,1024,-14.122787106209053,404,16.0,8.0,24.0,47,25,-0.013791784283407278,0.39453125,0.0234375,0.5319148936170213,974,-29.856187462043707,515,87,19,215,137,-0.030653169878894975,0.16893203883495145,0.019507186858316223,0.6372093023255814,216,77,20.0,275.0,0.35648148148148145,,,,,,5.8038421829791735,360,11,33.0,55,0.016121783841608815,0.030555555555555555,0.6
2010,MIA,1028,-74.56965162737278,430,20.0,8.0,28.0,35,18,-0.07253857162195795,0.4182879377431907,0.027237354085603113,0.5142857142857142,970,-19.539429474439117,539,75,18,223,137,-0.020143741726225895,0.1391465677179963,0.018556701030927835,0.6143497757847534,229,93,13.0,164.0,0.40611353711790393,16.0,10.0,5.0,0.5,10.25,-7.142127006668394,519,21,30.0,60,-0.013761323712270509,0.04046242774566474,0.5
2010,MIN,976,-121.8489761307718,409,26.0,11.0,37.0,45,22,-0.12484526242906947,0.41905737704918034,0.03790983606557377,0.4888888888888889,964,-49.46561317639668,557,77,23,214,127,-0.05131287673900071,0.13824057450628366,0.023858921161825725,0.5934579439252337,206,74,20.0,220.0,0.3592233009708738,16.0,7.0,3.0,0.42857142857142855,13.75,-49.64385957401731,381,23,22.0,64,-0.13029884402629216,0.06036745406824147,0.34375
2010,NE,1043,190.03433497526612,513,6.0,4.0,10.0,72,44,0.18219974590150156,0.49185043144774687,0.009587727708533078,0.6111111111111112,1111,-13.750775172567668,674,67,37,222,116,-0.012376935348845786,0.09940652818991098,0.0333033303330333,0.5225225225225225,206,100,12.0,130.0,0.4854368932038835,17.0,6.0,5.0,0.8333333333333334,7.647058823529412,134.80376186547227,568,8,30.0,58,0.23733056666456384,0.014084507042253521,0.5172413793103449
2010,NO,1132,55.301428393070466,525,22.0,8.0,30.0,67,35,0.0488528519373414,0.4637809187279152,0.026501766784452298,0.5223880597014925,1001,-40.95488480823663,567,75,23,215,137,-0.04091397083739923,0.13227513227513227,0.022977022977022976,0.6372093023255814,227,112,13.0,171.0,0.4933920704845815,17.0,9.0,6.0,0.6666666666666666,10.058823529411764,94.17937565659312,740,25,27.0,71,0.12726942656296367,0.033783783783783786,0.38028169014084506
2010,NYG,1015,-7.336692847474549,449,25.0,18.0,43.0,55,33,-0.007228268815245862,0.44236453201970444,0.042364532019704436,0.6,966,-99.695549156543,586,112,37,208,142,-0.10320450223244616,0.19112627986348124,0.038302277432712216,0.6826923076923077,201,76,14.0,176.0,0.3781094527363184,16.0,5.0,4.0,0.8,11.0,33.96623471359608,554,31,16.0,52,0.061310892984830466,0.05595667870036101,0.3076923076923077
2010,NYJ,1254,-4.858575468761531,528,15.0,8.0,23.0,58,28,-0.0038744620963010613,0.42105263157894735,0.018341307814992026,0.4827586206896552,1160,-98.19704823208718,667,89,31,255,155,-0.08465262778628206,0.13343328335832083,0.026724137931034484,0.6078431372549019,276,114,15.0,191.0,0.41304347826086957,19.0,12.0,8.0,0.6666666666666666,10.052631578947368,3.838714326561126,622,17,30.0,56,0.006171566441416601,0.027331189710610933,0.5357142857142857
2010,PHI,1082,95.61399555892966,483,14.0,10.0,24.0,60,33,0.08836783323376124,0.4463955637707948,0.022181146025878003,0.55,1047,-2.9537288098374006,602,74,35,221,131,-0.0028211354439707744,0.12292358803986711,0.033428844317096466,0.5927601809954751,226,91,13.0,133.0,0.4026548672566372,17.0,10.0,5.0,0.5,7.823529411764706,56.55252614869551,445,12,38.0,83,0.12708432842403486,0.02696629213483146,0.4578313253012048
2010,PIT,1165,40.465491205984954,482,13.0,11.0,24.0,60,34,0.034734327215437726,0.41373390557939915,0.020600858369098713,0.5666666666666667,1130,-138.84595938422518,753,100,34,246,159,-0.12287253042851785,0.13280212483399734,0.03008849557522124,0.6463414634146342,252,114,15.0,156.0,0.4523809523809524,19.0,11.0,8.0,0.7272727272727273,8.210526315789474,67.3433806582572,513,13,41.0,76,0.13127364650732398,0.025341130604288498,0.5394736842105263
2010,SEA,1068,-90.91158044302773,420,21.0,9.0,30.0,58,27,-0.08512320266201098,0.39325842696629215,0.028089887640449437,0.46551724137931033,1214,64.84393946689765,712,84,21,264,150,0.05341345919843299,0.11797752808988764,0.01729818780889621,0.5681818181818182,238,87,10.0,118.0,0.36554621848739494,18.0,3.0,3.0,1.0,6.555555555555555,-17.63342950988425,556,25,32.0,56,-0.03171480127677024,0.044964028776978415,0.5714285714285714
2010,SF,935,-63.6734441552283,355,15.0,6.0,21.0,40,20,-0.06809994027297145,0.37967914438502676,0.022459893048128343,0.5,1024,-46.055736959715645,583,70,23,217,133,-0.04497630562472231,0.12006861063464837,0.0224609375,0.6129032258064516,210,69,17.0,205.0,0.32857142857142857,16.0,8.0,3.0,0.375,12.8125,-17.40943851166908,365,13,25.0,60,-0.047697091812792,0.03561643835616438,0.4166666666666667
2010,TB,948,36.906493034680025,394,6.0,10.0,16.0,47,28,0.03893089982561184,0.41561181434599154,0.016877637130801686,0.5957446808510638,978,-6.149999846422455,545,59,26,212,120,-0.006288343401249954,0.10825688073394496,0.026584867075664622,0.5660377358490566,212,92,19.0,231.0,0.4339622641509434,16.0,9.0,5.0,0.5555555555555556,14.4375,63.67244965889012,503,9,28.0,69,0.1265853869958054,0.017892644135188866,0.4057971014492754
2010,TEN,896,-30.66042607392452,353,15.0,12.0,27.0,44,26,-0.03421922552893362,0.3939732142857143,0.030133928571428572,0.5909090909090909,1130,-10.810707951970496,663,95,24,241,136,-0.00956699818758451,0.14328808446455504,0.021238938053097345,0.5643153526970954,206,74,16.0,190.0,0.3592233009708738,16.0,7.0,1.0,0.14285714285714285,11.875,17.314890839895074,290,12,13.0,24,0.05970652013756922,0.041379310344827586,0.5416666666666666
2010,WAS,995,-85.4874763034371,402,19.0,11.0,30.0,46,22,-0.08591706161149458,0.4040201005025126,0.03015075376884422,0.4782608695652174,1043,40.42721869456568,609,68,25,212,136,0.03876051648568138,0.1116584564860427,0.023969319271332695,0.6415094339622641,207,62,14.0,161.0,0.2995169082125604,16.0,12.0,6.0,0.5,10.0625,-30.815097263000833,509,19,37.0,88,-0.060540466135561556,0.03732809430255403,0.42045454545454547
2011,ARI,982,-89.3364988021593,399,23.0,8.0,31.0,46,23,-0.090974031366761,0.4063136456211813,0.031568228105906315,0.5,1078,-28.432152493676213,619,86,19,223,150,-0.02637490954886476,0.13893376413570274,0.017625231910946195,0.672645739910314,203,66,17.0,218.0,0.3251231527093596,16.0,13.0,8.0,0.6153846153846154,13.625,-56.134806423641486,297,15,23.0,44,-0.18900608223448312,0.050505050505050504,0.5227272727272727
2011,ATL,1111,28.817312519493978,475,13.0,7.0,20.0,59,31,0.025938175085053087,0.42754275427542754,0.018001800180018002,0.5254237288135594,1023,-16.475394290407998,625,88,27,225,122,-0.016104979756019547,0.1408,0.026392961876832845,0.5422222222222223,234,105,20.0,261.0,0.44871794871794873,17.0,8.0,5.0,0.625,15.352941176470589,77.20671912003849,629,16,28.0,94,0.1227451814309038,0.025437201907790145,0.2978723404255319
2011,BAL,1149,12.603343206029422,467,13.0,10.0,23.0,58,28,0.010968967107075215,0.40644038294168844,0.020017406440382943,0.4827586206896552,1119,-142.60450596580176,653,99,31,246,164,-0.1274392367880266,0.15160796324655437,0.02770330652368186,0.6666666666666666,257,113,16.0,177.0,0.4396887159533074,18.0,9.0,6.0,0.6666666666666666,9.833333333333334,32.28383141264181,644,19,39.0,90,0.0501301730009966,0.029503105590062112,0.43333333333333335
2011,BUF,983,-12.771082719302898,432,25.0,5.0,30.0,53,29,-0.01299194579786663,0.43947100712105797,0.030518819938962362,0.5471698113207547,989,52.63116013668654,534,57,29,188,112,0.053216542099784166,0.10674157303370786,0.029322548028311426,0.5957446808510638,191,63,14.0,183.0,0.3298429319371728,16.0,8.0,3.0,0.375,11.4375,-10.562383511030117,588,24,22.0,68,-0.017963237263656662,0.04081632653061224,0.3235294117647059
2011,CAR,990,108.05114551731045,446,17.0,6.0,23.0,58,33,0.10914257122960651,0.4505050505050505,0.023232323232323233,0.5689655172413793,959,108.57429872419964,522,49,22,192,106,0.11321616133910285,0.09386973180076628,0.022940563086548488,0.5520833333333334,186,76,26.0,316.0,0.40860215053763443,16.0,8.0,2.0,0.25,19.75,33.37598537956672,552,23,35.0,67,0.060463741629649854,0.041666666666666664,0.5223880597014925
2011,CHI,970,-111.47199422654283,378,20.0,9.0,29.0,40,20,-0.11491958167684828,0.38969072164948454,0.029896907216494847,0.5,1047,-75.67337449812275,665,70,29,232,148,-0.07227638442991667,0.10526315789473684,0.027698185291308502,0.6379310344827587,202,70,13.0,131.0,0.3465346534653465,16.0,7.0,4.0,0.5714285714285714,8.1875,-1.6027627548303407,337,10,23.0,48,-0.0047559725662621385,0.02967359050445104,0.4791666666666667
2011,CIN,1071,-48.86736939286363,444,17.0,5.0,22.0,51,24,-0.04562779588502673,0.41456582633053224,0.02054154995331466,0.47058823529411764,1052,-44.34882636119429,604,108,22,230,146,-0.042156679050564916,0.17880794701986755,0.02091254752851711,0.6347826086956522,232,86,15.0,161.0,0.3706896551724138,17.0,11.0,5.0,0.45454545454545453,9.470588235294118,-12.984995966234445,587,19,28.0,66,-0.022120947131574864,0.03236797274275979,0.42424242424242425
2011,CLE,1013,-98.32350409125038,402,13.0,5.0,18.0,30,13,-0.09706170196569633,0.39684106614017767,0.017769002961500493,0.43333333333333335,1017,0.9680011872607341,499,63,20,227,131,0.0009518202431275655,0.12625250501002003,0.01966568338249754,0.5770925110132159,238,94,17.0,216.0,0.3949579831932773,16.0,10.0,4.0,0.4,13.5,-35.348191215949484,495,12,32.0,77,-0.07141048730494845,0.024242424242424242,0.4155844155844156
2011,DAL,1001,46.62367830038966,452,12.0,9.0,21.0,47,25,0.04657710119919047,0.4515484515484515,0.02097902097902098,0.5319148936170213,961,-7.287547096684055,586,92,24,202,121,-0.007583295626102035,0.15699658703071673,0.02497398543184183,0.599009900990099,197,80,8.0,62.0,0.40609137055837563,16.0,9.0,4.0,0.4444444444444444,3.875,85.23056665684871,554,16,36.0,73,0.1538457881892576,0.02888086642599278,0.4931506849315068
2011,DEN,1137,-95.33185552427567,440,13.0,18.0,31.0,44,23,-0.08384507961677719,0.38698328935795956,0.027264731750219876,0.5227272727272727,1179,37.61347200432446,652,94,19,237,153,0.03190286005455849,0.1441717791411043,0.016115351993214587,0.6455696202531646,242,80,15.0,190.0,0.3305785123966942,18.0,12.0,8.0,0.6666666666666666,10.555555555555555,-54.874470124080695,354,12,38.0,62,-0.1550126274691545,0.03389830508474576,0.6129032258064516
2011,DET,1124,81.74841981027517,510,18.0,6.0,24.0,63,41,0.07272991086323413,0.45373665480427045,0.021352313167259787,0.6507936507936508,1129,-55.05714897872661,688,86,35,215,136,-0.048766296703920825,0.125,0.03100088573959256,0.6325581395348837,226,89,29.0,369.0,0.3938053097345133,17.0,8.0,5.0,0.625,21.705882352941178,94.86711364727832,757,23,38.0,88,0.12531983308755393,0.03038309114927345,0.4318181818181818
2011,GB,1037,212.54807192953749,490,9.0,6.0,15.0,69,46,0.2049643895173939,0.4725168756027001,0.01446480231436837,0.6666666666666666,1104,59.093169329795465,701,77,38,209,115,0.05352642149437995,0.10984308131241084,0.034420289855072464,0.5502392344497608,197,98,6.0,66.0,0.49746192893401014,17.0,7.0,6.0,0.8571428571428571,3.8823529411764706,213.91764510248788,586,9,40.0,68,0.3650471759428121,0.015358361774744027,0.5882352941176471
2011,HOU,1146,32.1913587420985,503,12.0,11.0,23.0,65,32,0.0280901908744315,0.4389179755671902,0.02006980802792321,0.49230769230769234,1080,-150.38054205245564,660,123,29,241,154,-0.13924124264116264,0.18636363636363637,0.026851851851851852,0.6390041493775933,249,104,10.0,115.0,0.41767068273092367,18.0,9.0,4.0,0.4444444444444444,6.388888888888889,63.61960261205866,306,7,16.0,41,0.20790719807862307,0.02287581699346405,0.3902439024390244
2011,IND,940,-130.9003074605907,366,14.0,15.0,29.0,38,17,-0.13925564623467096,0.3893617021276596,0.030851063829787233,0.4473684210526316,1041,62.96209578475002,521,60,17,213,114,0.060482320638568704,0.11516314779270634,0.01633045148895293,0.5352112676056338,214,76,11.0,155.0,0.35514018691588783,16.0,8.0,1.0,0.125,9.6875,-58.72586003776896,260,13,16.0,32,-0.22586869245295754,0.05,0.5
2011,JAX,987,-184.97023619598113,350,15.0,7.0,22.0,37,17,-0.18740652096857258,0.3546099290780142,0.022289766970618033,0.4594594594594595,960,-54.11639034377419,542,69,26,214,133,-0.05637123994143145,0.12730627306273062,0.027083333333333334,0.6214953271028038,238,84,10.0,120.0,0.35294117647058826,16.0,8.0,3.0,0.375,7.5,-108.81678975307995,452,15,40.0,70,-0.24074511007318572,0.033185840707964605,0.5714285714285714
2011,KC,1008,-91.1976057748836,390,18.0,6.0,24.0,34,12,-0.09047381525286072,0.3869047619047619,0.023809523809523808,0.35294117647058826,982,-2.1141504412626677,483,68,27,209,135,-0.002152902689676851,0.14078674948240166,0.0274949083503055,0.645933014354067,225,83,22.0,255.0,0.3688888888888889,16.0,10.0,6.0,0.6,15.9375,-24.865363725607562,290,12,22.0,43,-0.0857426335365778,0.041379310344827586,0.5116279069767442
2011,LA,1005,-198.84587527514861,361,10.0,12.0,22.0,31,11,-0.19785659231358071,0.3592039800995025,0.021890547263681594,0.3548387096774194,1009,35.09643324012211,522,81,17,211,128,0.034783382794967406,0.15517241379310345,0.01684836471754212,0.6066350710900474,227,67,15.0,162.0,0.29515418502202645,,,,,,-87.47660566230887,393,13,36.0,72,-0.22258678285574776,0.03307888040712468,0.5
2011,LAC,1038,83.71053482452005,469,20.0,8.0,28.0,53,29,0.0806459873068594,0.45183044315992293,0.02697495183044316,0.5471698113207547,952,59.21472439836081,508,54,21,194,97,0.06220034075458068,0.1062992125984252,0.022058823529411766,0.5,209,106,11.0,140.0,0.507177033492823,,,,,,103.36740201909126,610,24,30.0,62,0.1694547574083463,0.03934426229508197,0.4838709677419355
2011,LV,1008,11.674478973923254,427,23.0,7.0,30.0,46,25,0.011581824378892117,0.4236111111111111,0.02976190476190476,0.5434782608695652,1050,66.16838614349894,633,89,24,217,121,0.06301751061285613,0.1406003159557662,0.022857142857142857,0.5576036866359447,199,72,19.0,198.0,0.36180904522613067,,,,,,25.22084276950345,343,19,17.0,45,0.07353015384694883,0.05539358600583091,0.37777777777777777
2011,MIA,980,-47.95412232270907,377,13.0,12.0,25.0,53,26,-0.04893277788031537,0.3846938775510204,0.025510204081632654,0.49056603773584906,1034,-24.184419281109975,630,97,17,217,143,-0.023389186925638274,0.15396825396825398,0.01644100580270793,0.6589861751152074,206,70,23.0,263.0,0.33980582524271846,16.0,7.0,2.0,0.2857142857142857,16.4375,-13.05483767382551,384,16,36.0,65,-0.0339969731089206,0.041666666666666664,0.5538461538461539
2011,MIN,1002,-46.60779471531733,397,17.0,8.0,25.0,54,30,-0.04651476518494744,0.3962075848303393,0.0249500998003992,0.5555555555555556,1015,52.68851219613029,586,92,20,207,114,0.05190986423264068,0.15699658703071673,0.019704433497536946,0.5507246376811594,215,84,17.0,204.0,0.39069767441860465,16.0,11.0,2.0,0.18181818181818182,12.75,-61.66558388966447,321,17,30.0,51,-0.1921046227092351,0.0529595015576324,0.5882352941176471
2011,NE,1260,255.3318912831631,650,16.0,4.0,20.0,85,56,0.20264435816124055,0.5158730158730159,0.015873015873015872,0.6588235294117647,1269,67.91789159175839,772,115,33,249,140,0.053520797156626,0.1489637305699482,0.026004728132387706,0.5622489959839357,222,103,18.0,196.0,0.46396396396396394,19.0,9.0,5.0,0.5555555555555556,10.31578947368421,229.24891145727463,755,20,35.0,85,0.30364094232751604,0.026490066225165563,0.4117647058823529
2011,NO,1274,267.63299998782776,665,16.0,8.0,24.0,85,51,0.21007299842058694,0.521978021978022,0.018838304552590265,0.6,1132,14.814883251678854,752,96,19,229,147,0.013087352695829377,0.1276595744680851,0.01678445229681979,0.6419213973799127,232,131,13.0,154.0,0.5646551724137931,18.0,7.0,4.0,0.5714285714285714,8.555555555555555,248.3927165818153,794,21,29.0,66,0.31283717453629134,0.02644836272040302,0.4393939393939394
2011,NYG,1290,79.02872942160683,566,17.0,7.0,24.0,72,42,0.06126258094698204,0.4387596899224806,0.018604651162790697,0.5833333333333334,1313,42.41118521885511,800,117,34,269,164,0.03230097884147381,0.14625,0.025894897182025894,0.6096654275092936,262,106,14.0,180.0,0.40458015267175573,20.0,10.0,7.0,0.7,9.0,130.77299614886806,789,23,39.0,104,0.1657452422672599,0.029150823827629912,0.375
2011,NYJ,1021,-97.85901596246383,400,18.0,10.0,28.0,55,36,-0.09584624482121824,0.3917727717923604,0.02742409402546523,0.6545454545454545,979,-97.96373786809613,539,74,29,210,139,-0.10006510507466408,0.137291280148423,0.0296220633299285,0.6619047619047619,213,76,12.0,146.0,0.3568075117370892,16.0,5.0,3.0,0.6,9.125,-73.5372883739451,580,24,39.0,70,-0.12678842823093983,0.041379310344827586,0.5571428571428572
2011,PHI,1019,58.903320763555826,479,25.0,9.0,34.0,66,34,0.05780502528317549,0.47006869479882235,0.033366045142296366,0.5151515151515151,970,-45.43695505413264,569,101,24,209,132,-0.04684222170529138,0.17750439367311072,0.024742268041237112,0.631578947368421,202,85,19.0,232.0,0.4207920792079208,16.0,7.0,2.0,0.2857142857142857,14.5,34.79341634730734,441,19,23.0,67,0.07889663570817991,0.04308390022675737,0.34328358208955223
2011,PIT,1065,66.3682230029108,480,16.0,13.0,29.0,58,29,0.06231758028442328,0.4507042253521127,0.027230046948356807,0.5,1014,-58.65464361103881,584,72,15,232,142,-0.057844816184456416,0.1232876712328767,0.014792899408284023,0.6120689655172413,209,97,13.0,154.0,0.46411483253588515,17.0,9.0,6.0,0.6666666666666666,9.058823529411764,68.11534387503984,596,24,45.0,83,0.11428748972322121,0.040268456375838924,0.5421686746987951
2011,SEA,993,-76.595734776873,385,14.0,9.0,23.0,47,23,-0.07713568456885499,0.3877139979859013,0.023162134944612285,0.48936170212765956,1032,-72.37459887578758,574,75,29,220,140,-0.07013042526723604,0.13066202090592335,0.02810077519379845,0.6363636363636364,228,78,12.0,153.0,0.34210526315789475,16.0,7.0,2.0,0.2857142857142857,9.5625,-14.596449841468566,491,17,42.0,103,-0.029728003750445143,0.034623217922606926,0.4077669902912621
2011,SF,1099,-8.840614386811499,441,5.0,6.0,11.0,59,26,-0.008044235110838488,0.4012738853503185,0.010009099181073703,0.4406779661016949,1135,-123.74968617868998,751,120,39,248,160,-0.10903056050985901,0.15978695073235685,0.03436123348017621,0.6451612903225806,247,73,20.0,239.0,0.29554655870445345,18.0,11.0,8.0,0.7272727272727273,13.277777777777779,15.89533672778105,564,9,51.0,93,0.02818322114854796,0.015957446808510637,0.5483870967741935
2011,TB,957,-105.71228589117938,410,24.0,13.0,37.0,39,19,-0.11046215871596592,0.4284221525600836,0.038662486938349006,0.48717948717948717,984,121.52261800310099,502,55,24,182,106,0.12349859553160669,0.10956175298804781,0.024390243902439025,0.5824175824175825,204,77,21.0,279.0,0.37745098039215685,16.0,7.0,4.0,0.5714285714285714,17.4375,-60.76172383492128,580,30,29.0,58,-0.10476159281882978,0.05172413793103448,0.5
2011,TEN,970,-39.922960370106615,382,14.0,8.0,22.0,38,22,-0.0411576911032027,0.3938144329896907,0.02268041237113402,0.5789473684210527,1068,-12.412224619101622,615,66,23,236,140,-0.01162193316395283,0.1073170731707317,0.02153558052434457,0.5932203389830508,216,81,11.0,140.0,0.375,16.0,9.0,5.0,0.5555555555555556,8.75,-8.223446465244898,536,19,19.0,49,-0.015342250867994213,0.03544776119402985,0.3877551020408163
2011,WAS,1020,-63.14558983502339,423,24.0,11.0,35.0,55,23,-0.06190744101472881,0.4147058823529412,0.03431372549019608,0.41818181818181815,974,26.168527358699897,550,81,20,205,127,0.026867071210164167,0.14727272727272728,0.02053388090349076,0.6195121951219512,216,85,25.0,325.0,0.39351851851851855,16.0,9.0,3.0,0.3333333333333333,20.3125,-17.667151555932634,482,26,25.0,87,-0.03665384140234986,0.05394190871369295,0.28735632183908044
2012,ARI,1013,-264.2360286573433,353,21.0,10.0,31.0,42,16,-0.26084504309708123,0.3484698914116486,0.03060217176702863,0.38095238095238093,1023,-110.99597064652528,535,85,30,219,142,-0.1085004600650296,0.1588785046728972,0.02932551319648094,0.6484018264840182,229,62,16.0,193.0,0.27074235807860264,16.0,7.0,3.0,0.42857142857142855,12.0625,-67.91358219200299,215,11,15.0,32,-0.3158771264744325,0.05116279069767442,0.46875
2012,ATL,1137,105.28877566916172,526,17.0,5.0,22.0,70,41,0.09260226532028296,0.46262093227792433,0.019349164467897976,0.5857142857142857,1105,-0.4578775101791628,641,75,34,214,126,-0.000414368787492455,0.11700468018720749,0.03076923076923077,0.5887850467289719,222,104,10.0,123.0,0.46846846846846846,18.0,11.0,8.0,0.7272727272727273,6.833333333333333,159.4649813332865,722,19,29.0,88,0.22086562511535524,0.02631578947368421,0.32954545454545453
2012,BAL,1297,33.06993495781388,530,11.0,8.0,19.0,66,41,0.025497251316741618,0.40863531225905936,0.014649190439475714,0.6212121212121212,1393,-6.798492722349642,780,112,33,291,178,-0.004880468573115321,0.14358974358974358,0.023689877961234746,0.6116838487972509,270,106,19.0,226.0,0.3925925925925926,20.0,12.0,8.0,0.6666666666666666,11.3,62.99648043560537,699,14,41.0,83,0.0901237202226114,0.020028612303290415,0.4939759036144578
2012,BUF,972,-9.739788538275409,408,17.0,17.0,34.0,49,26,-0.010020358578472643,0.41975308641975306,0.03497942386831276,0.5306122448979592,1030,74.59249059713952,569,66,20,207,114,0.0724198937836306,0.11599297012302284,0.019417475728155338,0.5507246376811594,197,79,14.0,183.0,0.4010152284263959,16.0,6.0,2.0,0.3333333333333333,11.4375,-8.446074566200338,533,27,30.0,75,-0.015846293745216393,0.05065666041275797,0.4
2012,CAR,976,72.19325806965442,433,12.0,6.0,18.0,42,27,0.07396850212054756,0.44364754098360654,0.018442622950819672,0.6428571428571429,1004,14.504385592458354,597,65,21,200,123,0.01444659919567565,0.10887772194304858,0.02091633466135458,0.615,203,89,14.0,164.0,0.43842364532019706,16.0,11.0,4.0,0.36363636363636365,10.25,55.757580468933234,519,14,36.0,69,0.10743271766653803,0.02697495183044316,0.5217391304347826
2012,CHI,982,-55.835391109844316,385,16.0,7.0,23.0,46,23,-0.056858850417356735,0.3920570264765784,0.023421588594704685,0.5,1011,-153.99483773023846,633,60,40,218,137,-0.15231932515354943,0.0947867298578199,0.03956478733926805,0.6284403669724771,214,81,14.0,192.0,0.37850467289719625,16.0,7.0,3.0,0.42857142857142855,12.0,-28.12076403357102,473,19,38.0,77,-0.059451932417697716,0.040169133192389,0.4935064935064935
2012,CIN,1042,-19.32665094919993,429,17.0,10.0,27.0,57,31,-0.018547649663339664,0.41170825335892514,0.025911708253358926,0.543859649122807,1095,-71.81454874485715,645,98,28,234,142,-0.06558406278069145,0.15193798449612403,0.025570776255707764,0.6068376068376068,223,78,10.0,115.0,0.34977578475336324,17.0,10.0,5.0,0.5,6.764705882352941,-27.872612519366616,603,25,48.0,69,-0.04622323800889986,0.04145936981757877,0.6956521739130435
2012,CLE,991,-67.1014085976608,393,18.0,5.0,23.0,39,18,-0.06771080585031361,0.39656912209889,0.02320887991927346,0.46153846153846156,1075,19.3232746329055,633,67,29,219,132,0.017975139193400463,0.10584518167456557,0.026976744186046512,0.6027397260273972,218,72,19.0,241.0,0.3302752293577982,16.0,8.0,3.0,0.375,15.0625,-34.56986086871064,544,19,28.0,73,-0.06354753836160044,0.034926470588235295,0.3835616438356164
2012,DAL,1036,54.72088394965867,492,19.0,8.0,27.0,45,23,0.052819386051794086,0.4749034749034749,0.026061776061776062,0.5111111111111111,978,60.80073910435797,544,77,14,202,119,0.06216844489198157,0.14154411764705882,0.014314928425357873,0.5891089108910891,211,95,9.0,91.0,0.45023696682464454,16.0,12.0,7.0,0.5833333333333334,5.6875,75.22647332603017,683,24,36.0,74,0.11014124937925356,0.03513909224011713,0.4864864864864865
2012,DEN,1151,108.85772633473225,549,13.0,13.0,26.0,67,43,0.09457665189811663,0.4769765421372719,0.022589052997393572,0.6417910447761194,1079,-95.53167054546283,646,101,24,232,157,-0.08853722942118891,0.1563467492260062,0.022242817423540315,0.6767241379310345,224,105,12.0,111.0,0.46875,17.0,7.0,4.0,0.5714285714285714,6.529411764705882,155.38182970876414,648,20,24.0,56,0.23978677424191996,0.030864197530864196,0.42857142857142855
2012,DET,1152,-8.958848810792366,518,17.0,13.0,30.0,53,33,-0.007776778481590595,0.4496527777777778,0.026041666666666668,0.6226415094339622,985,26.64914845880235,577,100,16,205,127,0.027054973054621675,0.1733102253032929,0.016243654822335026,0.6195121951219512,228,100,15.0,183.0,0.43859649122807015,16.0,12.0,3.0,0.25,11.4375,8.523012592994146,753,25,29.0,79,0.011318741823365399,0.033200531208499334,0.3670886075949367
2012,GB,1149,105.56757200648788,518,9.0,7.0,16.0,58,40,0.09187778242514176,0.45082680591818974,0.01392515230635335,0.6896551724137931,1163,-9.994578958301107,679,97,25,245,147,-0.008593791021755035,0.14285714285714285,0.021496130696474634,0.6,235,99,16.0,187.0,0.42127659574468085,18.0,8.0,4.0,0.5,10.38888888888889,124.1364021448037,679,14,55.0,93,0.18282238902032946,0.020618556701030927,0.5913978494623656
